"TIME","GEO","UNIT","NACE_R2","Value","Flag and Footnotes"
"2011","Sweden","Percentage","Human health and social work activities","14.6",""
"2011","Sweden","Percentage","Arts, entertainment and recreation","10.6",""
"2011","Sweden","Percentage","Other service activities","13.0",""
"2011","Iceland","Percentage","Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)","17.5",""
"2011","Iceland","Percentage","Industry, construction and services (except public administration, defense, compulsory social security)","17.8",""
"2011","Iceland","Percentage","Business economy","16.4",""
"2011","Iceland","Percentage","Mining and quarrying",":",""
"2011","Iceland","Percentage","Manufacturing","20.7",""
"2011","Iceland","Percentage","Electricity, gas, steam and air conditioning supply","11.2",""
"2011","Iceland","Percentage","Water supply; sewerage, waste management and remediation activities","0.8","u"
"2011","Iceland","Percentage","Construction","-9.1","u"
"2011","Iceland","Percentage","Wholesale and retail trade; repair of motor vehicles and motorcycles","19.2",""
"2011","Iceland","Percentage","Transportation and storage","16.5",""
"2011","Iceland","Percentage","Accommodation and food service activities",":",""
"2011","Iceland","Percentage","Information and communication","17.4","p"
"2011","Iceland","Percentage","Financial and insurance activities","34.2",""
"2011","Iceland","Percentage","Real estate activities",":",""
"2011","Iceland","Percentage","Professional, scientific and technical activities",":",""
"2011","Iceland","Percentage","Administrative and support service activities",":",""
"2011","Iceland","Percentage","Public administration and defence; compulsory social security","13.3","p"
"2011","Iceland","Percentage","Education","15.7","p"
"2011","Iceland","Percentage","Human health and social work activities","14.5","p"
"2011","Iceland","Percentage","Arts, entertainment and recreation",":",""
"2011","Iceland","Percentage","Other service activities",":",""
"2011","Norway","Percentage","Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)","16.2",""
"2011","Norway","Percentage","Industry, construction and services (except public administration, defense, compulsory social security)","15.7",""
"2011","Norway","Percentage","Business economy","18.4",""
"2011","Norway","Percentage","Mining and quarrying","10.2",""
"2011","Norway","Percentage","Manufacturing","12.9",""
"2011","Norway","Percentage","Electricity, gas, steam and air conditioning supply","9.8",""
"2011","Norway","Percentage","Water supply; sewerage, waste management and remediation activities","0.8",""
"2011","Norway","Percentage","Construction","2.0",""
"2011","Norway","Percentage","Wholesale and retail trade; repair of motor vehicles and motorcycles","18.0",""
"2011","Norway","Percentage","Transportation and storage","11.5",""
"2011","Norway","Percentage","Accommodation and food service activities","8.8",""
"2011","Norway","Percentage","Information and communication","17.2",""
"2011","Norway","Percentage","Financial and insurance activities","31.8",""
"2011","Norway","Percentage","Real estate activities","15.9",""
"2011","Norway","Percentage","Professional, scientific and technical activities","22.0",""
"2011","Norway","Percentage","Administrative and support service activities","8.8",""
"2011","Norway","Percentage","Public administration and defence; compulsory social security","18.0",""
"2011","Norway","Percentage","Education","8.6",""
"2011","Norway","Percentage","Human health and social work activities","12.5",""
"2011","Norway","Percentage","Arts, entertainment and recreation","11.0",""
"2011","Norway","Percentage","Other service activities","20.7",""
"2011","Switzerland","Percentage","Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)","17.6",""
"2011","Switzerland","Percentage","Industry, construction and services (except public administration, defense, compulsory social security)","17.6",""
"2011","Switzerland","Percentage","Business economy","20.6",""
"2011","Switzerland","Percentage","Mining and quarrying","10.4",""
"2011","Switzerland","Percentage","Manufacturing","18.4",""
"2011","Switzerland","Percentage","Electricity, gas, steam and air conditioning supply","12.7",""
"2011","Switzerland","Percentage","Water supply; sewerage, waste management and remediation activities","8.5",""
"2011","Switzerland","Percentage","Construction","8.7",""
"2011","Switzerland","Percentage","Wholesale and retail trade; repair of motor vehicles and motorcycles","23.4",""
"2011","Switzerland","Percentage","Transportation and storage","13.1",""
"2011","Switzerland","Percentage","Accommodation and food service activities","8.9",""
"2011","Switzerland","Percentage","Information and communication","21.3",""
"2011","Switzerland","Percentage","Financial and insurance activities","31.5",""
"2011","Switzerland","Percentage","Real estate activities","20.9",""
"2011","Switzerland","Percentage","Professional, scientific and technical activities","23.4",""
"2011","Switzerland","Percentage","Administrative and support service activities","17.4",""
"2011","Switzerland","Percentage","Public administration and defence; compulsory social security","17.9",""
"2011","Switzerland","Percentage","Education","8.1",""
"2011","Switzerland","Percentage","Human health and social work activities","18.2",""
"2011","Switzerland","Percentage","Arts, entertainment and recreation","15.6",""
"2011","Switzerland","Percentage","Other service activities","20.5",""
"2011","United Kingdom","Percentage","Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)","21.5",""
"2011","United Kingdom","Percentage","Industry, construction and services (except public administration, defense, compulsory social security)","21.8",""
"2011","United Kingdom","Percentage","Business economy","25.7",""
"2011","United Kingdom","Percentage","Mining and quarrying","-12.1",""
"2011","United Kingdom","Percentage","Manufacturing","21.1",""
"2011","United Kingdom","Percentage","Electricity, gas, steam and air conditioning supply","25.8",""
"2011","United Kingdom","Percentage","Water supply; sewerage, waste management and remediation activities","-0.5",""
"2011","United Kingdom","Percentage","Construction","20.3",""
"2011","United Kingdom","Percentage","Wholesale and retail trade; repair of motor vehicles and motorcycles","25.0",""
"2011","United Kingdom","Percentage","Transportation and storage","4.5",""
"2011","United Kingdom","Percentage","Accommodation and food service activities","14.8",""
"2011","United Kingdom","Percentage","Information and communication","21.6",""
"2011","United Kingdom","Percentage","Financial and insurance activities","39.4",""
"2011","United Kingdom","Percentage","Real estate activities","28.9",""
"2011","United Kingdom","Percentage","Professional, scientific and technical activities","29.3",""
"2011","United Kingdom","Percentage","Administrative and support service activities","10.5",""
"2011","United Kingdom","Percentage","Public administration and defence; compulsory social security","17.1",""
"2011","United Kingdom","Percentage","Education","20.8",""
"2011","United Kingdom","Percentage","Human health and social work activities","29.0",""
"2011","United Kingdom","Percentage","Arts, entertainment and recreation","30.9",""
"2011","United Kingdom","Percentage","Other service activities","20.5",""
"2011","Montenegro","Percentage","Industry, construction and services (except activities of households as employers and extra-territorial organisations and bodies)",":",""
"2011","Montenegro","Percentage","Industry, construction and services (except public administration, defense, compulsory social security)",":",""
"2011","Montenegro","Percentage","Business economy",":",""
"2011","Montenegro","Percentage","Mining and quarrying",":",""
